timestamp,frame_number,left_ear,right_ear,avg_ear,left_eyebrow_height,right_eyebrow_height,mouth_aspect_ratio,nose_x,nose_y,head_tilt_angle,left_iris_x,right_iris_x,gaze_direction,face_area,lighting_quality,face_symmetry,concentration_raw,concentration_smoothed
2025-08-13 18:22:28,15,0.2984,0.3312,0.3148,337.53,346.19,0.0014,275.78,396.89,6.31,0.3934,0.4776,LEFT,2800,0.12,0.922,81.81,81
2025-08-13 18:22:28,30,0.3087,0.3046,0.3066,338.56,347.39,0.0003,272.85,397.93,6.31,0.3898,0.4741,LEFT,2793,0.137,0.906,81.6,81
2025-08-13 18:22:29,45,0.2627,0.284,0.2734,339.5,349.13,0.0002,271.41,399.7,6.81,0.3892,0.4731,LEFT,2900,0.167,0.885,81.5,81
2025-08-13 18:22:29,60,0.3087,0.2965,0.3026,339.43,348.61,0.0027,270.75,398.77,6.67,0.3877,0.4723,LEFT,2907,0.174,0.883,81.48,81
2025-08-13 18:22:30,75,0.3087,0.3101,0.3094,339.07,348.44,0.0004,270.68,398.33,6.48,0.3894,0.4735,LEFT,2958,0.176,0.875,81.55,81
2025-08-13 18:22:30,90,0.3046,0.3319,0.3182,335.91,345.0,0.0001,275.33,394.5,6.95,0.394,0.478,LEFT,2862,0.183,0.923,81.81,81
2025-08-13 18:22:31,105,0.2366,0.2998,0.2682,322.55,336.05,0.0002,312.5,378.25,11.09,0.4366,0.5139,CENTER,2090,0.197,0.774,83.1,82
2025-08-13 18:22:31,120,0.308,0.405,0.3565,331.44,347.63,0.1606,325.34,398.67,12.93,0.4589,0.5345,CENTER,1716,0.2,0.821,82.89,82
2025-08-13 18:22:32,135,0.3127,0.3202,0.3164,272.53,280.6,0.4801,312.95,317.08,5.32,0.442,0.5221,CENTER,2898,0.201,0.856,96.12,88
2025-08-13 18:22:32,150,0.2719,0.3079,0.2899,276.02,282.88,0.2817,312.68,320.28,5.62,0.4391,0.5216,CENTER,2820,0.2,0.837,95.43,96
2025-08-13 18:22:33,165,0.2184,0.2531,0.2358,280.0,290.95,0.0011,316.99,325.89,7.15,0.4421,0.5235,CENTER,2655,0.202,0.772,93.77,94
2025-08-13 18:22:33,180,0.2417,0.2796,0.2606,299.48,317.22,0.0014,388.58,352.15,16.77,0.54,0.6127,RIGHT,1026,0.199,0.308,82.38,87
2025-08-13 18:22:34,195,0.2055,0.2513,0.2284,292.65,304.68,0.0022,319.06,345.19,8.94,0.456,0.5411,CENTER,2640,0.201,0.961,88.69,83
2025-08-13 18:22:34,210,0.3783,0.3026,0.3405,295.78,289.62,0.1414,157.93,341.36,4.07,0.2556,0.335,LEFT,4655,0.192,0.213,80.04,81
2025-08-13 18:22:35,225,0.3536,0.2828,0.3182,296.95,293.95,0.0023,168.1,345.3,2.46,0.266,0.3495,LEFT,4557,0.198,0.279,80.61,79
2025-08-13 18:22:35,240,0.3082,0.2798,0.294,292.64,298.23,0.001,225.91,343.06,3.85,0.3351,0.4212,LEFT,4032,0.196,0.638,82.33,81
2025-08-13 18:22:36,255,0.2998,0.2862,0.293,294.45,301.93,0.0014,237.48,344.61,5.59,0.351,0.4364,LEFT,4002,0.195,0.66,82.56,82
2025-08-13 18:22:36,270,0.3049,0.3364,0.3206,296.51,303.29,0.0009,229.98,346.34,5.7,0.3325,0.4172,LEFT,4104,0.195,0.66,82.06,82
2025-08-13 18:22:37,285,0.3185,0.3229,0.3207,300.76,306.77,0.0013,220.19,351.22,4.77,0.3179,0.4026,LEFT,4332,0.197,0.62,81.55,81
2025-08-13 18:22:37,300,0.9932,0.2718,0.6325,298.99,307.1,0.0371,145.93,340.27,15.3,0.2651,0.3054,LEFT,5040,0.192,0.565,79.48,80
2025-08-13 18:22:38,315,1.1265,0.3021,0.7143,301.31,309.45,0.0003,144.0,343.77,14.21,0.2679,0.31,LEFT,4977,0.199,0.555,79.51,79
2025-08-13 18:22:38,330,0.2637,0.2645,0.2641,307.65,321.82,0.0034,257.19,364.85,9.85,0.3673,0.4537,LEFT,3135,0.2,0.885,81.73,80
2025-08-13 18:22:39,345,0.2451,0.3149,0.28,308.13,321.07,0.0016,282.98,363.79,9.2,0.3958,0.4795,LEFT,2576,0.196,0.909,82.78,82
2025-08-13 18:22:39,360,0.2956,0.3037,0.2996,306.32,316.92,0.0026,294.94,360.61,8.15,0.4099,0.4924,CENTER,2376,0.195,0.808,83.35,83
2025-08-13 18:22:40,375,0.2844,0.295,0.2897,305.76,317.7,0.003,300.11,360.36,9.03,0.4166,0.498,CENTER,2214,0.2,0.779,83.45,83
2025-08-13 18:22:40,390,0.2637,0.3397,0.3017,306.09,317.89,0.0,313.48,358.93,9.13,0.4306,0.5083,CENTER,1908,0.199,0.621,83.98,83
2025-08-13 18:22:41,405,0.2598,0.3877,0.3237,305.91,317.14,0.0026,318.53,358.59,9.41,0.436,0.5131,CENTER,1925,0.203,0.575,84.25,84
2025-08-13 18:22:41,420,0.085,0.1715,0.1283,309.58,322.28,0.0006,325.07,362.32,11.0,0.4569,0.5187,CENTER,1696,0.202,0.527,73.95,81
2025-08-13 18:22:42,435,0.1888,0.2884,0.2386,308.42,320.14,0.0011,320.98,359.76,9.23,0.4388,0.5163,CENTER,1855,0.201,0.581,83.95,83
2025-08-13 18:22:42,450,0.0697,0.1832,0.1265,310.33,320.91,0.0027,319.2,361.5,8.29,0.442,0.5152,CENTER,1768,0.203,0.592,73.83,78
2025-08-13 18:22:43,465,0.2055,0.2703,0.2379,310.44,321.55,0.0008,316.07,360.94,9.29,0.4335,0.5112,CENTER,1944,0.202,0.612,83.78,78
2025-08-13 18:22:43,480,0.1975,0.2256,0.2115,310.89,322.43,0.0025,314.52,361.86,8.92,0.4315,0.5087,CENTER,1908,0.202,0.629,83.65,78
2025-08-13 18:22:44,495,0.0674,0.1493,0.1083,313.81,323.6,0.0024,311.28,365.36,7.9,0.4282,0.5085,CENTER,1961,0.199,0.648,73.39,76
2025-08-13 18:22:44,510,0.0504,0.1728,0.1116,314.85,323.49,0.0047,308.6,368.14,7.05,0.4287,0.5008,CENTER,2067,0.2,0.688,73.35,78
2025-08-13 18:22:45,525,0.2567,0.2596,0.2581,317.69,326.88,0.0013,305.61,371.97,7.27,0.4203,0.5029,CENTER,2173,0.198,0.729,83.21,78
2025-08-13 18:22:45,540,0.2598,0.265,0.2624,318.86,328.09,0.0018,303.81,373.42,7.03,0.4197,0.5017,CENTER,2279,0.199,0.763,83.15,83
2025-08-13 18:22:46,555,0.2598,0.276,0.2679,319.77,329.23,0.0012,303.34,374.66,6.96,0.4192,0.5013,CENTER,2279,0.198,0.771,83.09,83
2025-08-13 18:22:46,570,0.1874,0.264,0.2257,321.57,329.07,0.0022,301.03,374.79,6.02,0.4101,0.4959,CENTER,2288,0.205,0.763,83.04,78
2025-08-13 18:22:47,585,0.2312,0.3089,0.2701,320.98,329.3,0.003,302.72,378.09,6.7,0.4186,0.5014,CENTER,2184,0.2,0.776,83.07,77
2025-08-13 18:22:47,600,0.1179,0.238,0.1779,323.32,331.15,0.0025,309.85,383.24,6.66,0.4295,0.5077,CENTER,2040,0.199,0.726,73.08,77
2025-08-13 18:22:48,615,0.0533,0.0676,0.0604,321.98,329.83,0.0036,310.82,381.53,7.3,0.4339,0.5107,CENTER,2028,0.2,0.713,73.15,77
2025-08-13 18:22:48,630,0.0429,0.1097,0.0763,321.39,330.07,0.0019,311.35,380.27,7.72,0.4346,0.5089,CENTER,2067,0.207,0.732,73.12,77
2025-08-13 18:22:49,645,0.2211,0.4174,0.3193,324.04,346.32,0.0061,376.46,386.28,27.42,0.5299,0.5908,RIGHT,1275,0.199,0.114,81.28,78
2025-08-13 18:22:49,660,0.0684,0.0874,0.0779,312.9,330.39,0.0015,334.48,370.66,14.85,0.4691,0.5442,CENTER,2124,0.201,0.725,73.45,79
2025-08-13 18:22:50,675,0.2608,0.2694,0.2651,324.84,305.42,0.0021,231.52,368.62,16.12,0.3277,0.409,LEFT,3220,0.205,0.845,80.53,79
2025-08-13 18:22:50,690,0.2334,0.2642,0.2488,322.74,308.76,0.0009,256.55,370.01,10.81,0.3519,0.4345,LEFT,2997,0.207,0.989,81.26,80
2025-08-13 18:22:51,705,0.3102,0.2728,0.2915,321.35,308.37,0.001,259.06,369.88,10.56,0.3638,0.4507,LEFT,3240,0.208,0.955,81.94,81
2025-08-13 18:22:51,720,0.2627,0.287,0.2748,321.65,309.55,0.0019,261.86,370.29,9.25,0.3647,0.4511,LEFT,3160,0.213,0.966,81.9,78
2025-08-13 18:22:52,735,0.2152,0.2875,0.2514,321.76,313.88,0.0006,269.36,371.99,5.9,0.3761,0.4616,LEFT,2993,0.209,0.98,82.3,75
2025-08-13 18:22:52,750,0.2425,0.291,0.2668,316.35,316.54,0.0016,284.76,367.5,0.55,0.4003,0.4864,LEFT,2842,0.21,0.962,83.4,77
2025-08-13 18:22:53,765,0.2903,0.3962,0.3432,307.91,310.3,0.002,290.93,360.99,1.33,0.3856,0.4589,LEFT,1276,0.205,0.403,83.1,83
2025-08-13 18:22:53,780,0.3302,0.4791,0.4046,313.92,311.04,0.0079,297.92,368.17,4.54,0.3937,0.4614,LEFT,1053,0.203,0.264,82.92,83
2025-08-13 18:22:54,795,0.3358,0.4814,0.4086,314.48,311.37,0.0075,299.5,368.78,4.75,0.3936,0.4624,LEFT,1189,0.2,0.248,82.86,82
2025-08-13 18:22:54,810,0.2937,0.3904,0.3421,308.92,311.15,0.0031,294.66,362.41,0.41,0.3909,0.4639,LEFT,1472,0.207,0.395,83.1,83
2025-08-13 18:22:55,825,0.2718,0.2754,0.2736,308.96,309.67,0.0017,301.15,358.56,0.07,0.4122,0.4951,CENTER,2352,0.211,0.687,83.89,83
2025-08-13 18:22:55,840,0.2528,0.2977,0.2752,312.55,314.21,0.0005,313.8,361.59,0.12,0.4313,0.513,CENTER,2254,0.211,0.673,84.18,84
2025-08-13 18:22:56,855,0.2902,0.2986,0.2944,313.66,315.42,0.0003,308.12,363.8,0.21,0.4235,0.5064,CENTER,2300,0.212,0.698,83.93,84
2025-08-13 18:22:56,870,0.2468,0.3287,0.2877,315.38,317.75,0.0022,306.42,365.52,0.62,0.4214,0.5042,CENTER,2350,0.213,0.71,83.76,83
2025-08-13 18:22:57,885,0.2902,0.3162,0.3032,315.43,317.91,0.0004,303.9,365.84,0.78,0.4196,0.5021,CENTER,2400,0.215,0.738,83.7,83
2025-08-13 18:22:57,900,0.2902,0.2987,0.2944,314.8,317.75,0.0001,296.99,365.47,1.27,0.411,0.495,CENTER,2601,0.215,0.833,83.5,83
2025-08-13 18:22:58,915,0.2629,0.3024,0.2826,313.44,316.85,0.0003,282.89,364.01,1.63,0.3953,0.4799,LEFT,3074,0.217,0.966,83.11,83
2025-08-13 18:22:58,930,0.2877,0.2857,0.2867,313.31,316.89,0.0022,286.69,364.33,1.97,0.4026,0.4873,LEFT,2805,0.213,0.915,83.26,83
2025-08-13 18:22:59,945,0.2702,0.3831,0.3266,313.99,319.57,0.0008,318.51,365.06,3.24,0.4356,0.5145,CENTER,2040,0.215,0.599,83.91,83
2025-08-13 18:22:59,960,0.3069,0.3128,0.3098,304.76,310.88,0.0039,293.73,355.34,3.97,0.4076,0.4911,LEFT,2646,0.213,0.858,84.03,83
2025-08-13 18:23:00,975,0.3342,0.3153,0.3247,294.73,297.63,0.0025,260.87,339.76,1.3,0.3725,0.4573,LEFT,3575,0.213,0.87,84.33,85
2025-08-13 18:23:00,990,0.2706,0.2534,0.262,296.36,298.81,0.0005,259.07,340.97,0.86,0.3709,0.4556,LEFT,3445,0.211,0.873,83.78,83
2025-08-13 18:23:01,1005,0.3041,0.2738,0.2889,295.32,297.41,0.2551,257.98,340.24,0.91,0.3705,0.4551,LEFT,3564,0.213,0.849,83.87,83
2025-08-13 18:23:01,1020,0.3017,0.3017,0.3017,279.51,281.65,0.0027,255.02,325.72,0.92,0.367,0.4546,LEFT,4130,0.21,0.805,86.99,85
2025-08-13 18:23:02,1035,0.286,0.2908,0.2884,273.32,274.16,0.0131,257.44,320.82,0.7,0.3708,0.4598,LEFT,4050,0.212,0.786,88.92,87
2025-08-13 18:23:02,1050,0.3056,0.3024,0.304,284.99,285.92,0.1937,279.3,330.9,0.19,0.4015,0.4873,LEFT,3672,0.214,0.861,89.79,87
2025-08-13 18:23:03,1065,0.2598,0.3127,0.2862,281.9,283.46,0.0001,261.29,329.88,0.07,0.3748,0.4631,LEFT,4104,0.213,0.819,87.23,88
2025-08-13 18:23:03,1080,0.2842,0.3061,0.2951,285.63,287.36,0.0001,264.74,333.27,0.26,0.3812,0.4688,LEFT,3976,0.213,0.806,87.0,87
2025-08-13 18:23:04,1095,0.2944,0.315,0.3047,288.16,289.83,0.0012,263.73,335.12,0.58,0.3821,0.4685,LEFT,3905,0.209,0.805,86.36,86
2025-08-13 18:23:04,1110,0.2696,0.2532,0.2614,293.41,298.3,0.0011,294.55,342.36,2.84,0.4138,0.5008,CENTER,3080,0.19,0.942,88.07,87
2025-08-13 18:23:05,1125,0.2328,0.2635,0.2481,295.2,296.55,0.0029,276.89,343.94,0.54,0.3911,0.4785,LEFT,2880,0.191,0.973,85.9,86
2025-08-13 18:23:05,1140,0.2882,0.4149,0.3516,288.87,288.66,0.0,277.71,337.05,0.15,0.3915,0.4775,LEFT,2842,0.188,0.994,87.81,87
2025-08-13 18:23:06,1155,0.3388,0.3593,0.3491,293.62,294.5,0.0013,273.56,345.47,1.14,0.3926,0.4806,LEFT,3604,0.185,0.879,85.2,86
2025-08-13 18:23:06,1170,0.3413,0.3695,0.3554,293.06,293.41,0.0015,266.83,344.92,0.33,0.3806,0.4695,LEFT,3780,0.217,0.89,84.37,84
2025-08-13 18:23:07,1185,0.326,0.37,0.348,285.55,287.69,0.0016,252.82,339.79,1.85,0.3555,0.448,LEFT,4130,0.207,0.893,83.33,83
2025-08-13 18:23:07,1200,0.3589,0.3342,0.3465,203.46,210.15,0.0014,252.85,279.65,3.26,0.3347,0.4594,LEFT,7140,0.166,0.971,96.36,88
2025-08-13 18:23:08,1215,0.3631,0.3638,0.3635,210.28,214.51,0.0035,292.49,299.62,2.3,0.3871,0.5296,CENTER,8924,0.174,0.982,100.0,99
2025-08-13 18:23:08,1230,0.3574,0.374,0.3657,209.16,211.0,0.0049,294.78,298.34,0.8,0.3934,0.5383,CENTER,9579,0.173,0.949,100.0,100
2025-08-13 18:23:09,1245,0.2416,0.3098,0.2757,244.66,252.75,0.0014,279.73,289.43,5.74,0.3755,0.4512,LEFT,2072,0.203,0.614,99.23,99
2025-08-13 18:23:09,1260,0.22,0.5199,0.3699,276.16,284.24,0.2659,273.16,308.32,10.96,0.3878,0.4258,LEFT,408,0.209,0.043,93.29,96
2025-08-13 18:23:10,1275,0.2313,0.2756,0.2534,276.28,282.13,0.1343,242.09,305.22,10.24,0.3392,0.3897,LEFT,897,0.206,0.645,87.51,88
2025-08-13 18:23:10,1290,0.2139,0.2265,0.2202,276.53,274.24,0.1782,224.54,303.88,3.65,0.3106,0.3664,LEFT,1184,0.2,0.693,83.83,84
2025-08-13 18:23:11,1305,0.1973,0.2354,0.2163,276.44,272.92,0.1545,217.37,304.61,5.06,0.3005,0.3583,LEFT,1280,0.2,0.773,82.28,82
2025-08-13 18:23:11,1320,0.1857,0.2369,0.2113,275.75,273.86,0.1379,224.36,304.38,2.85,0.3119,0.369,LEFT,1209,0.208,0.774,83.82,82
2025-08-13 18:23:12,1335,0.124,0.205,0.1645,275.61,273.0,0.1282,230.61,305.38,3.27,0.3179,0.3792,LEFT,1184,0.217,0.751,75.08,77
2025-08-13 18:23:12,1350,0.1664,0.2708,0.2186,272.8,271.16,0.0013,240.93,307.2,2.0,0.338,0.4012,LEFT,1462,0.216,0.855,87.56,85
2025-08-13 18:23:13,1365,0.2144,0.321,0.2677,286.86,287.37,0.005,284.88,341.19,0.29,0.3908,0.4755,LEFT,2376,0.212,0.823,87.53,88
2025-08-13 18:23:13,1380,0.2512,0.268,0.2596,323.03,321.33,0.0014,303.36,384.13,1.07,0.421,0.5154,CENTER,2990,0.208,0.909,83.65,83
2025-08-13 18:23:14,1395,0.0706,0.0784,0.0745,333.0,331.81,0.0001,326.43,396.27,0.42,0.4563,0.5522,CENTER,2806,0.208,0.899,73.8,81
2025-08-13 18:23:14,1410,0.2321,0.2609,0.2465,330.35,329.65,0.0014,319.61,390.33,0.1,0.447,0.5411,CENTER,3038,0.211,0.917,84.06,78
2025-08-13 18:23:15,1425,0.2512,0.2966,0.2739,324.01,323.47,0.0011,320.17,381.49,0.5,0.4476,0.54,CENTER,3050,0.207,0.911,84.35,84
2025-08-13 18:23:15,1440,0.1653,0.2038,0.1845,316.93,316.23,0.0049,320.81,370.1,0.56,0.4505,0.5409,CENTER,3000,0.204,0.886,74.69,79
2025-08-13 18:23:16,1455,0.2612,0.3024,0.2818,312.02,313.36,0.0006,329.15,364.22,0.64,0.4617,0.5509,CENTER,2964,0.202,0.849,84.8,84
2025-08-13 18:23:16,1470,0.2829,0.3066,0.2947,311.26,313.3,0.0018,331.12,363.61,1.32,0.4641,0.5526,CENTER,2968,0.202,0.855,84.74,84
2025-08-13 18:23:17,1485,0.265,0.2677,0.2664,312.52,314.41,0.0012,333.32,364.47,1.35,0.4672,0.5548,CENTER,2970,0.199,0.846,84.62,84
2025-08-13 18:23:17,1500,0.2612,0.315,0.2881,310.9,313.19,0.0013,338.5,362.06,1.5,0.4741,0.5619,CENTER,2916,0.209,0.821,84.47,84
2025-08-13 18:23:18,1515,0.3059,0.3701,0.338,311.69,312.57,0.0008,384.0,360.0,1.58,0.535,0.6085,RIGHT,1440,0.215,0.308,83.15,83
2025-08-13 18:23:18,1530,0.2833,0.3317,0.3075,314.46,315.39,0.0039,344.91,366.29,0.5,0.4765,0.5621,CENTER,2450,0.215,0.701,84.37,83
2025-08-13 18:23:19,1545,0.1335,0.3162,0.2248,265.04,272.02,0.0017,280.92,305.62,6.15,0.3923,0.455,LEFT,1408,0.207,0.722,95.65,93
2025-08-13 18:23:19,1560,0.1943,0.1429,0.1686,275.52,272.93,0.0081,215.16,294.87,5.45,0.2999,0.3546,LEFT,1400,0.212,0.784,72.64,80
2025-08-13 18:23:20,1575,0.2938,0.2794,0.2866,287.9,291.44,0.0083,226.75,316.91,5.12,0.3283,0.3793,LEFT,1122,0.209,0.999,82.28,78
2025-08-13 18:23:20,1590,0.2255,0.2544,0.2399,291.55,302.02,0.0055,261.63,322.4,14.08,0.3792,0.4275,LEFT,912,0.205,0.879,87.75,85
2025-08-13 18:23:21,1605,0.1718,0.1885,0.1801,293.03,302.94,0.0111,266.74,326.63,12.49,0.3856,0.438,LEFT,1026,0.2,0.857,77.73,84
2025-08-13 18:23:21,1620,0.1809,0.2407,0.2108,278.6,283.68,0.0042,263.9,311.32,5.93,0.3767,0.4335,LEFT,1209,0.213,0.813,91.23,91
2025-08-13 18:23:22,1635,0.2389,0.2054,0.2222,277.01,279.93,0.0031,241.77,308.02,2.79,0.3434,0.4011,LEFT,1292,0.204,0.856,87.39,88
2025-08-13 18:23:22,1650,0.2139,0.2428,0.2284,276.34,279.69,0.0036,242.59,307.64,2.27,0.3449,0.4023,LEFT,1365,0.207,0.866,87.63,86
2025-08-13 18:23:23,1665,0.1491,0.2425,0.1958,269.32,275.86,0.0334,284.1,300.11,8.23,0.3968,0.4625,LEFT,1200,0.192,0.649,87.42,88
2025-08-13 18:23:23,1680,0.2629,0.2526,0.2578,280.1,289.15,0.0056,320.31,312.41,9.34,0.467,0.5201,CENTER,1247,0.222,0.81,97.77,96
2025-08-13 18:23:24,1695,0.3483,0.2361,0.2922,293.02,284.06,0.0018,212.71,319.71,11.78,0.3354,0.3775,LEFT,1820,0.22,0.128,81.91,88
2025-08-13 18:23:24,1710,0.6695,0.2041,0.4368,300.28,284.38,0.0141,101.32,330.57,15.64,0.1799,0.2348,LEFT,2050,0.19,0.36,77.42,80
2025-08-13 18:23:25,1740,0.2622,0.1943,0.2282,274.6,245.87,0.2288,533.62,316.15,19.78,0.83,0.9177,RIGHT,5074,0.223,0.024,75.69,71
2025-08-13 18:23:26,1755,0.4793,0.229,0.3541,278.34,253.97,0.0097,413.57,325.69,26.77,0.6614,0.7292,RIGHT,6480,0.214,0.375,80.44,78
2025-08-13 18:23:26,1770,0.66,0.1974,0.4287,266.13,250.82,0.0024,453.16,316.62,8.34,0.7335,0.7958,RIGHT,8190,0.218,0.273,79.51,80
2025-08-13 18:23:27,1785,0.2381,0.2125,0.2253,250.59,264.27,0.0015,616.65,323.12,7.95,0.9079,1.0449,RIGHT,6888,0.235,0.87,73.61,77
2025-08-13 18:23:27,1800,0.16,0.2383,0.1991,277.28,281.69,0.0016,704.7,343.63,1.18,1.0168,1.1238,RIGHT,4130,0.239,0.542,60.95,66
2025-08-13 18:23:31,1905,0.1916,0.1872,0.1894,286.71,278.84,0.0019,562.21,350.66,4.01,0.8117,0.948,RIGHT,6882,0.194,0.961,65.63,67
2025-08-13 18:23:31,1920,0.1965,0.198,0.1973,280.44,269.1,0.0013,547.89,347.37,6.24,0.7825,0.9297,RIGHT,7345,0.191,0.995,66.41,71
2025-08-13 18:23:32,1935,0.1273,0.1832,0.1553,282.49,274.04,0.0,564.72,356.57,4.09,0.8145,0.965,RIGHT,8840,0.209,0.875,65.37,68
2025-08-13 18:23:32,1950,0.1398,0.1345,0.1372,277.6,275.63,0.0007,596.31,358.82,1.36,0.8618,1.0086,RIGHT,9216,0.234,0.868,64.56,64
2025-08-13 18:23:33,1965,0.1636,0.2355,0.1995,271.83,270.12,0.0017,613.63,352.65,1.48,0.8807,1.0447,RIGHT,8584,0.237,0.961,64.2,64
2025-08-13 18:23:33,1980,0.1219,0.174,0.148,276.86,277.37,0.0008,604.0,359.78,0.86,0.8666,1.017,RIGHT,8833,0.237,0.93,64.52,65
